season,week,home_team_name,home_team_abbr,attendance,team_season_total_attendance,team_home_games,team_away_games,team_avg_attendance,team_attendance_pct,team_attendance_rank,is_home_game_candidate,attendance_source_file,attendance_source_column,source_format,source,record_created_utc
2016,13,Cincinnati Bengals,CIN,554560,1088770,5080710,5806990,,,,True,attendance_2016_clean.csv,Week 13,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,14,Cincinnati Bengals,CIN,60028,1088770,5080710,5806990,,,,True,attendance_2016_clean.csv,Week 14,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,15,Cincinnati Bengals,CIN,62096,1088770,5080710,5806990,,,,True,attendance_2016_clean.csv,Week 15,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,16,Cincinnati Bengals,CIN,71836,1088770,5080710,5806990,,,,True,attendance_2016_clean.csv,Week 16,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,17,Cincinnati Bengals,CIN,54944,1088770,5080710,5806990,,,,True,attendance_2016_clean.csv,Week 17,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,1,Cleveland Browns,CLE,69596,1044825,5144890,5303360,,,,True,attendance_2016_clean.csv,Week 1,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,2,Cleveland Browns,CLE,67431,1044825,5144890,5303360,,,,True,attendance_2016_clean.csv,Week 2,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,3,Cleveland Browns,CLE,65176,1044825,5144890,5303360,,,,True,attendance_2016_clean.csv,Week 3,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,4,Cleveland Browns,CLE,762490,1044825,5144890,5303360,,,,True,attendance_2016_clean.csv,Week 4,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,5,Cleveland Browns,CLE,674310,1044825,5144890,5303360,,,,True,attendance_2016_clean.csv,Week 5,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,6,Cleveland Browns,CLE,608970,1044825,5144890,5303360,,,,True,attendance_2016_clean.csv,Week 6,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,7,Cleveland Browns,CLE,650470,1044825,5144890,5303360,,,,True,attendance_2016_clean.csv,Week 7,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,8,Cleveland Browns,CLE,674310,1044825,5144890,5303360,,,,True,attendance_2016_clean.csv,Week 8,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,9,Cleveland Browns,CLE,674310,1044825,5144890,5303360,,,,True,attendance_2016_clean.csv,Week 9,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,10,Cleveland Browns,CLE,709210,1044825,5144890,5303360,,,,True,attendance_2016_clean.csv,Week 10,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,11,Cleveland Browns,CLE,674310,1044825,5144890,5303360,,,,True,attendance_2016_clean.csv,Week 11,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,12,Cleveland Browns,CLE,60034,1044825,5144890,5303360,,,,True,attendance_2016_clean.csv,Week 12,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,14,Cleveland Browns,CLE,60028,1044825,5144890,5303360,,,,True,attendance_2016_clean.csv,Week 14,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,15,Cleveland Browns,CLE,66529,1044825,5144890,5303360,,,,True,attendance_2016_clean.csv,Week 15,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,16,Cleveland Browns,CLE,57272,1044825,5144890,5303360,,,,True,attendance_2016_clean.csv,Week 16,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,17,Cleveland Browns,CLE,55921,1044825,5144890,5303360,,,,True,attendance_2016_clean.csv,Week 17,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,1,Dallas Cowboys,DAL,92867,1322087,7403180,5817690,,,,True,attendance_2016_clean.csv,Week 1,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,2,Dallas Cowboys,DAL,80612,1322087,7403180,5817690,,,,True,attendance_2016_clean.csv,Week 2,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,3,Dallas Cowboys,DAL,90554,1322087,7403180,5817690,,,,True,attendance_2016_clean.csv,Week 3,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,4,Dallas Cowboys,DAL,701780,1322087,7403180,5817690,,,,True,attendance_2016_clean.csv,Week 4,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,5,Dallas Cowboys,DAL,916530,1322087,7403180,5817690,,,,True,attendance_2016_clean.csv,Week 5,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,6,Dallas Cowboys,DAL,784810,1322087,7403180,5817690,,,,True,attendance_2016_clean.csv,Week 6,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,8,Dallas Cowboys,DAL,931030,1322087,7403180,5817690,,,,True,attendance_2016_clean.csv,Week 8,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,9,Dallas Cowboys,DAL,674310,1322087,7403180,5817690,,,,True,attendance_2016_clean.csv,Week 9,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,10,Dallas Cowboys,DAL,677370,1322087,7403180,5817690,,,,True,attendance_2016_clean.csv,Week 10,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,11,Dallas Cowboys,DAL,930560,1322087,7403180,5817690,,,,True,attendance_2016_clean.csv,Week 11,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,12,Dallas Cowboys,DAL,93099,1322087,7403180,5817690,,,,True,attendance_2016_clean.csv,Week 12,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,13,Dallas Cowboys,DAL,668600,1322087,7403180,5817690,,,,True,attendance_2016_clean.csv,Week 13,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,14,Dallas Cowboys,DAL,80874,1322087,7403180,5817690,,,,True,attendance_2016_clean.csv,Week 14,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,15,Dallas Cowboys,DAL,93101,1322087,7403180,5817690,,,,True,attendance_2016_clean.csv,Week 15,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,16,Dallas Cowboys,DAL,92885,1322087,7403180,5817690,,,,True,attendance_2016_clean.csv,Week 16,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,17,Dallas Cowboys,DAL,69596,1322087,7403180,5817690,,,,True,attendance_2016_clean.csv,Week 17,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,1,Denver Broncos,DEN,76843,1133943,6141930,5197500,,,,True,attendance_2016_clean.csv,Week 1,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,2,Denver Broncos,DEN,76379,1133943,6141930,5197500,,,,True,attendance_2016_clean.csv,Week 2,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,3,Denver Broncos,DEN,63850,1133943,6141930,5197500,,,,True,attendance_2016_clean.csv,Week 3,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,4,Denver Broncos,DEN,603750,1133943,6141930,5197500,,,,True,attendance_2016_clean.csv,Week 4,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,5,Denver Broncos,DEN,768020,1133943,6141930,5197500,,,,True,attendance_2016_clean.csv,Week 5,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,6,Denver Broncos,DEN,589040,1133943,6141930,5197500,,,,True,attendance_2016_clean.csv,Week 6,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,7,Denver Broncos,DEN,768650,1133943,6141930,5197500,,,,True,attendance_2016_clean.csv,Week 7,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,8,Denver Broncos,DEN,767560,1133943,6141930,5197500,,,,True,attendance_2016_clean.csv,Week 8,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,9,Denver Broncos,DEN,549570,1133943,6141930,5197500,,,,True,attendance_2016_clean.csv,Week 9,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,10,Denver Broncos,DEN,731380,1133943,6141930,5197500,,,,True,attendance_2016_clean.csv,Week 10,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,12,Denver Broncos,DEN,76819,1133943,6141930,5197500,,,,True,attendance_2016_clean.csv,Week 12,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,13,Denver Broncos,DEN,630750,1133943,6141930,5197500,,,,True,attendance_2016_clean.csv,Week 13,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,14,Denver Broncos,DEN,68780,1133943,6141930,5197500,,,,True,attendance_2016_clean.csv,Week 14,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,15,Denver Broncos,DEN,76893,1133943,6141930,5197500,,,,True,attendance_2016_clean.csv,Week 15,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,16,Denver Broncos,DEN,76671,1133943,6141930,5197500,,,,True,attendance_2016_clean.csv,Week 16,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,17,Denver Broncos,DEN,76836,1133943,6141930,5197500,,,,True,attendance_2016_clean.csv,Week 17,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,1,Detroit Lions,DET,65566,1075305,4863420,5889630,,,,True,attendance_2016_clean.csv,Week 1,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,2,Detroit Lions,DET,58466,1075305,4863420,5889630,,,,True,attendance_2016_clean.csv,Week 2,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,3,Detroit Lions,DET,78411,1075305,4863420,5889630,,,,True,attendance_2016_clean.csv,Week 3,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,4,Detroit Lions,DET,608410,1075305,4863420,5889630,,,,True,attendance_2016_clean.csv,Week 4,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,5,Detroit Lions,DET,580470,1075305,4863420,5889630,,,,True,attendance_2016_clean.csv,Week 5,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,6,Detroit Lions,DET,560180,1075305,4863420,5889630,,,,True,attendance_2016_clean.csv,Week 6,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,7,Detroit Lions,DET,604610,1075305,4863420,5889630,,,,True,attendance_2016_clean.csv,Week 7,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,8,Detroit Lions,DET,718820,1075305,4863420,5889630,,,,True,attendance_2016_clean.csv,Week 8,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,9,Detroit Lions,DET,668070,1075305,4863420,5889630,,,,True,attendance_2016_clean.csv,Week 9,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,11,Detroit Lions,DET,614860,1075305,4863420,5889630,,,,True,attendance_2016_clean.csv,Week 11,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,12,Detroit Lions,DET,63793,1075305,4863420,5889630,,,,True,attendance_2016_clean.csv,Week 12,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,13,Detroit Lions,DET,731370,1075305,4863420,5889630,,,,True,attendance_2016_clean.csv,Week 13,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,14,Detroit Lions,DET,61726,1075305,4863420,5889630,,,,True,attendance_2016_clean.csv,Week 14,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,15,Detroit Lions,DET,79434,1075305,4863420,5889630,,,,True,attendance_2016_clean.csv,Week 15,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,16,Detroit Lions,DET,92885,1075305,4863420,5889630,,,,True,attendance_2016_clean.csv,Week 16,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,17,Detroit Lions,DET,66345,1075305,4863420,5889630,,,,True,attendance_2016_clean.csv,Week 17,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,1,Green Bay Packers,GB,63179,1169215,6257270,5434880,,,,True,attendance_2016_clean.csv,Week 1,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,2,Green Bay Packers,GB,66813,1169215,6257270,5434880,,,,True,attendance_2016_clean.csv,Week 2,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,3,Green Bay Packers,GB,78411,1169215,6257270,5434880,,,,True,attendance_2016_clean.csv,Week 3,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,5,Green Bay Packers,GB,784010,1169215,6257270,5434880,,,,True,attendance_2016_clean.csv,Week 5,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,6,Green Bay Packers,GB,784810,1169215,6257270,5434880,,,,True,attendance_2016_clean.csv,Week 6,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,7,Green Bay Packers,GB,782170,1169215,6257270,5434880,,,,True,attendance_2016_clean.csv,Week 7,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,8,Green Bay Packers,GB,701650,1169215,6257270,5434880,,,,True,attendance_2016_clean.csv,Week 8,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,9,Green Bay Packers,GB,784370,1169215,6257270,5434880,,,,True,attendance_2016_clean.csv,Week 9,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,10,Green Bay Packers,GB,691160,1169215,6257270,5434880,,,,True,attendance_2016_clean.csv,Week 10,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,11,Green Bay Packers,GB,771370,1169215,6257270,5434880,,,,True,attendance_2016_clean.csv,Week 11,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,12,Green Bay Packers,GB,69596,1169215,6257270,5434880,,,,True,attendance_2016_clean.csv,Week 12,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,13,Green Bay Packers,GB,778670,1169215,6257270,5434880,,,,True,attendance_2016_clean.csv,Week 13,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,14,Green Bay Packers,GB,78057,1169215,6257270,5434880,,,,True,attendance_2016_clean.csv,Week 14,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,15,Green Bay Packers,GB,61137,1169215,6257270,5434880,,,,True,attendance_2016_clean.csv,Week 15,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,16,Green Bay Packers,GB,77856,1169215,6257270,5434880,,,,True,attendance_2016_clean.csv,Week 16,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,17,Green Bay Packers,GB,66345,1169215,6257270,5434880,,,,True,attendance_2016_clean.csv,Week 17,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,1,Houston Texans,HOU,71933,1132210,5749470,5572630,,,,True,attendance_2016_clean.csv,Week 1,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,2,Houston Texans,HOU,71890,1132210,5749470,5572630,,,,True,attendance_2016_clean.csv,Week 2,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,3,Houston Texans,HOU,66829,1132210,5749470,5572630,,,,True,attendance_2016_clean.csv,Week 3,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,4,Houston Texans,HOU,718150,1132210,5749470,5572630,,,,True,attendance_2016_clean.csv,Week 4,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,5,Houston Texans,HOU,666830,1132210,5749470,5572630,,,,True,attendance_2016_clean.csv,Week 5,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,6,Houston Texans,HOU,718910,1132210,5749470,5572630,,,,True,attendance_2016_clean.csv,Week 6,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,7,Houston Texans,HOU,768650,1132210,5749470,5572630,,,,True,attendance_2016_clean.csv,Week 7,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,8,Houston Texans,HOU,718820,1132210,5749470,5572630,,,,True,attendance_2016_clean.csv,Week 8,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,10,Houston Texans,HOU,620910,1132210,5749470,5572630,,,,True,attendance_2016_clean.csv,Week 10,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,11,Houston Texans,HOU,764730,1132210,5749470,5572630,,,,True,attendance_2016_clean.csv,Week 11,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,12,Houston Texans,HOU,71897,1132210,5749470,5572630,,,,True,attendance_2016_clean.csv,Week 12,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,13,Houston Texans,HOU,778670,1132210,5749470,5572630,,,,True,attendance_2016_clean.csv,Week 13,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,14,Houston Texans,HOU,65250,1132210,5749470,5572630,,,,True,attendance_2016_clean.csv,Week 14,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,15,Houston Texans,HOU,71803,1132210,5749470,5572630,,,,True,attendance_2016_clean.csv,Week 15,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,16,Houston Texans,HOU,71836,1132210,5749470,5572630,,,,True,attendance_2016_clean.csv,Week 16,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,17,Houston Texans,HOU,65205,1132210,5749470,5572630,,,,True,attendance_2016_clean.csv,Week 17,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,1,Indianapolis Colts,IND,65566,1100210,5243930,5758170,,,,True,attendance_2016_clean.csv,Week 1,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,2,Indianapolis Colts,IND,76379,1100210,5243930,5758170,,,,True,attendance_2016_clean.csv,Week 2,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,3,Indianapolis Colts,IND,64747,1100210,5243930,5758170,,,,True,attendance_2016_clean.csv,Week 3,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,4,Indianapolis Colts,IND,837640,1100210,5243930,5758170,,,,True,attendance_2016_clean.csv,Week 4,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,5,Indianapolis Colts,IND,666220,1100210,5243930,5758170,,,,True,attendance_2016_clean.csv,Week 5,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,6,Indianapolis Colts,IND,718910,1100210,5243930,5758170,,,,True,attendance_2016_clean.csv,Week 6,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,7,Indianapolis Colts,IND,654700,1100210,5243930,5758170,,,,True,attendance_2016_clean.csv,Week 7,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,8,Indianapolis Colts,IND,654170,1100210,5243930,5758170,,,,True,attendance_2016_clean.csv,Week 8,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,9,Indianapolis Colts,IND,784370,1100210,5243930,5758170,,,,True,attendance_2016_clean.csv,Week 9,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,11,Indianapolis Colts,IND,650480,1100210,5243930,5758170,,,,True,attendance_2016_clean.csv,Week 11,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,12,Indianapolis Colts,IND,66583,1100210,5243930,5758170,,,,True,attendance_2016_clean.csv,Week 12,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,13,Indianapolis Colts,IND,781600,1100210,5243930,5758170,,,,True,attendance_2016_clean.csv,Week 13,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,14,Indianapolis Colts,IND,65250,1100210,5243930,5758170,,,,True,attendance_2016_clean.csv,Week 14,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,15,Indianapolis Colts,IND,66820,1100210,5243930,5758170,,,,True,attendance_2016_clean.csv,Week 15,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,16,Indianapolis Colts,IND,54896,1100210,5243930,5758170,,,,True,attendance_2016_clean.csv,Week 16,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,17,Indianapolis Colts,IND,65160,1100210,5243930,5758170,,,,True,attendance_2016_clean.csv,Week 17,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,1,Jacksonville Jaguars,JAX,63179,1031602,5171720,5144300,,,,True,attendance_2016_clean.csv,Week 1,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,2,Jacksonville Jaguars,JAX,52165,1031602,5171720,5144300,,,,True,attendance_2016_clean.csv,Week 2,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,3,Jacksonville Jaguars,JAX,60127,1031602,5171720,5144300,,,,True,attendance_2016_clean.csv,Week 3,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,4,Jacksonville Jaguars,JAX,837640,1031602,5171720,5144300,,,,True,attendance_2016_clean.csv,Week 4,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,6,Jacksonville Jaguars,JAX,610540,1031602,5171720,5144300,,,,True,attendance_2016_clean.csv,Week 6,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,7,Jacksonville Jaguars,JAX,626140,1031602,5171720,5144300,,,,True,attendance_2016_clean.csv,Week 7,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,8,Jacksonville Jaguars,JAX,616190,1031602,5171720,5144300,,,,True,attendance_2016_clean.csv,Week 8,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,9,Jacksonville Jaguars,JAX,732940,1031602,5171720,5144300,,,,True,attendance_2016_clean.csv,Week 9,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,10,Jacksonville Jaguars,JAX,620910,1031602,5171720,5144300,,,,True,attendance_2016_clean.csv,Week 10,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,11,Jacksonville Jaguars,JAX,614860,1031602,5171720,5144300,,,,True,attendance_2016_clean.csv,Week 11,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,12,Jacksonville Jaguars,JAX,67849,1031602,5171720,5144300,,,,True,attendance_2016_clean.csv,Week 12,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,13,Jacksonville Jaguars,JAX,630750,1031602,5171720,5144300,,,,True,attendance_2016_clean.csv,Week 13,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,14,Jacksonville Jaguars,JAX,62701,1031602,5171720,5144300,,,,True,attendance_2016_clean.csv,Week 14,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,15,Jacksonville Jaguars,JAX,71803,1031602,5171720,5144300,,,,True,attendance_2016_clean.csv,Week 15,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,16,Jacksonville Jaguars,JAX,59621,1031602,5171720,5144300,,,,True,attendance_2016_clean.csv,Week 16,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,17,Jacksonville Jaguars,JAX,65160,1031602,5171720,5144300,,,,True,attendance_2016_clean.csv,Week 17,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,1,Kansas City Chiefs,KC,73238,1115214,5866240,5285900,,,,True,attendance_2016_clean.csv,Week 1,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,2,Kansas City Chiefs,KC,71890,1115214,5866240,5285900,,,,True,attendance_2016_clean.csv,Week 2,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,3,Kansas City Chiefs,KC,71587,1115214,5866240,5285900,,,,True,attendance_2016_clean.csv,Week 3,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,4,Kansas City Chiefs,KC,612780,1115214,5866240,5285900,,,,True,attendance_2016_clean.csv,Week 4,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,6,Kansas City Chiefs,KC,542110,1115214,5866240,5285900,,,,True,attendance_2016_clean.csv,Week 6,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,7,Kansas City Chiefs,KC,762820,1115214,5866240,5285900,,,,True,attendance_2016_clean.csv,Week 7,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,8,Kansas City Chiefs,KC,654170,1115214,5866240,5285900,,,,True,attendance_2016_clean.csv,Week 8,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,9,Kansas City Chiefs,KC,732940,1115214,5866240,5285900,,,,True,attendance_2016_clean.csv,Week 9,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,10,Kansas City Chiefs,KC,741810,1115214,5866240,5285900,,,,True,attendance_2016_clean.csv,Week 10,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,11,Kansas City Chiefs,KC,722770,1115214,5866240,5285900,,,,True,attendance_2016_clean.csv,Week 11,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,12,Kansas City Chiefs,KC,76819,1115214,5866240,5285900,,,,True,attendance_2016_clean.csv,Week 12,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,13,Kansas City Chiefs,KC,698790,1115214,5866240,5285900,,,,True,attendance_2016_clean.csv,Week 13,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,14,Kansas City Chiefs,KC,75191,1115214,5866240,5285900,,,,True,attendance_2016_clean.csv,Week 14,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,15,Kansas City Chiefs,KC,68084,1115214,5866240,5285900,,,,True,attendance_2016_clean.csv,Week 15,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,16,Kansas City Chiefs,KC,76671,1115214,5866240,5285900,,,,True,attendance_2016_clean.csv,Week 16,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,17,Kansas City Chiefs,KC,54915,1115214,5866240,5285900,,,,True,attendance_2016_clean.csv,Week 17,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,1,San Diego Chargers,LAC,73238,998070,4561970,5418730,,,,True,attendance_2016_clean.csv,Week 1,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,2,San Diego Chargers,LAC,52165,998070,4561970,5418730,,,,True,attendance_2016_clean.csv,Week 2,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,3,San Diego Chargers,LAC,64747,998070,4561970,5418730,,,,True,attendance_2016_clean.csv,Week 3,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,4,San Diego Chargers,LAC,606410,998070,4561970,5418730,,,,True,attendance_2016_clean.csv,Week 4,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
2016,5,San Diego Chargers,LAC,542750,998070,4561970,5418730,,,,True,attendance_2016_clean.csv,Week 5,team_week_totals,sports_reference_local_clean_csv,2026-03-23 17:27:54
