game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,away_score,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,stadium_id,stadium,attendance,game_stadium
2015_01_PIT_NE,2015,REG,1,2015-09-10,Thursday,20:30,PIT,NE,21,28,Home,7,49,False,2015091000,56503,,201509100nwe,3406.0,400791485,,7,7,305.0,-350.0,7.5,-111.0,101.0,51.0,-107.0,-103.0,False,outdoors,fieldturf,65.0,7.0,BOS00,Gillette Stadium,,Gillette Stadium
2015_01_BAL_DEN,2015,REG,1,2015-09-13,Sunday,16:25,BAL,DEN,13,19,Home,6,32,False,2015091309,56513,,201509130den,3417.0,400791587,,7,7,197.0,-220.0,4.5,-101.0,-109.0,46.5,-105.0,-105.0,False,outdoors,grass,88.0,13.0,DEN00,Sports Authority Field at Mile High,,Sports Authority Field at Mile High
2015_01_CAR_JAX,2015,REG,1,2015-09-13,Sunday,13:00,CAR,JAX,20,9,Home,-11,29,False,2015091302,56507,,201509130jax,3411.0,400791547,,7,7,-145.0,131.0,-3.0,-100.0,-110.0,41.0,-107.0,-103.0,False,outdoors,grass,77.0,7.0,JAX00,EverBank Field,,EverBank Field
2015_01_CIN_OAK,2015,REG,1,2015-09-13,Sunday,16:25,CIN,OAK,33,13,Home,-20,46,False,2015091310,56514,,201509130rai,3416.0,400791585,,7,7,-150.0,136.0,-3.0,-100.0,-110.0,43.0,-110.0,100.0,False,outdoors,grass,73.0,9.0,OAK00,O.co Coliseum,,O.co Coliseum
2015_01_CLE_NYJ,2015,REG,1,2015-09-13,Sunday,13:00,CLE,NYJ,10,31,Home,21,41,False,2015091305,56508,,201509130nyj,3412.0,400791497,,7,7,166.0,-185.0,3.5,-102.0,-108.0,39.0,-107.0,-103.0,False,outdoors,fieldturf,77.0,8.0,NYC01,MetLife Stadium,,MetLife Stadium
2015_01_DET_SD,2015,REG,1,2015-09-13,Sunday,16:05,DET,SD,28,33,Home,5,61,False,2015091308,56512,,201509130sdg,3415.0,400791558,,7,7,162.0,-180.0,3.5,-108.0,-102.0,45.5,-104.0,-106.0,False,outdoors,grass,84.0,10.0,SDG00,Qualcomm Stadium,,Qualcomm Stadium
2015_01_GB_CHI,2015,REG,1,2015-09-13,Sunday,13:00,GB,CHI,31,23,Home,-8,54,False,2015091300,56505,,201509130chi,3407.0,400791489,,7,7,-250.0,222.0,-5.5,-110.0,100.0,48.5,-107.0,-103.0,True,outdoors,grass,72.0,11.0,CHI98,Soldier Field,,Soldier Field
2015_01_IND_BUF,2015,REG,1,2015-09-13,Sunday,13:00,IND,BUF,14,27,Home,13,41,False,2015091304,56504,,201509130buf,3413.0,400791541,,7,7,-109.0,-101.0,-1.0,-103.0,-107.0,44.5,102.0,-113.0,False,outdoors,a_turf,56.0,15.0,BUF00,Ralph Wilson Stadium,,Ralph Wilson Stadium
2015_01_KC_HOU,2015,REG,1,2015-09-13,Sunday,13:00,KC,HOU,27,20,Home,-7,47,False,2015091306,56506,,201509130htx,3409.0,400791493,,7,7,-105.0,-105.0,-1.0,100.0,-110.0,41.0,-103.0,-107.0,False,closed,grass,,,HOU00,NRG Stadium,,NRG Stadium
2015_01_MIA_WAS,2015,REG,1,2015-09-13,Sunday,13:00,MIA,WAS,17,10,Home,-7,27,False,2015091303,56510,,201509130was,3410.0,400791544,,7,7,-202.0,181.0,-4.0,-110.0,100.0,45.5,-103.0,-107.0,False,outdoors,grass,69.0,10.0,WAS00,FedExField,,FedExField
2015_01_NO_ARI,2015,REG,1,2015-09-13,Sunday,16:05,NO,ARI,19,31,Home,12,50,False,2015091307,56511,,201509130crd,3414.0,400791555,,7,7,118.0,-130.0,2.0,100.0,-110.0,48.5,-105.0,-105.0,False,closed,grass,,,PHO00,University of Phoenix Stadium,,University of Phoenix Stadium
2015_01_NYG_DAL,2015,REG,1,2015-09-13,Sunday,20:30,NYG,DAL,26,27,Home,1,53,False,2015091312,56516,,201509130dal,3419.0,400791590,,7,7,266.0,-302.0,7.0,-108.0,-102.0,52.0,-104.0,-106.0,True,closed,matrixturf,,,DAL00,AT&T Stadium,,AT&T Stadium
2015_01_SEA_STL,2015,REG,1,2015-09-13,Sunday,13:00,SEA,STL,31,34,Home,3,65,True,2015091301,56509,,201509130ram,3408.0,400791550,,7,7,-177.0,159.0,-3.5,-101.0,-109.0,41.5,-103.0,-107.0,True,dome,astroplay,,,STL00,Edward Jones Dome,,Edward Jones Dome
2015_01_TEN_TB,2015,REG,1,2015-09-13,Sunday,16:25,TEN,TB,42,14,Home,-28,56,False,2015091311,56515,,201509130tam,3418.0,400791582,,7,7,140.0,-155.0,3.0,-104.0,-106.0,40.5,-102.0,-108.0,False,outdoors,grass,84.0,8.0,TAM00,Raymond James Stadium,,Raymond James Stadium
2015_01_MIN_SF,2015,REG,1,2015-09-14,Monday,22:20,MIN,SF,3,20,Home,17,23,False,2015091401,56518,,201509140sfo,3421.0,400791600,,7,7,-155.0,140.0,-2.5,-134.0,121.0,42.5,-113.0,102.0,False,outdoors,grass,70.0,5.0,SFO01,Levi's Stadium,,Levi's Stadium
2015_01_PHI_ATL,2015,REG,1,2015-09-14,Monday,19:10,PHI,ATL,24,26,Home,2,50,False,2015091400,56517,,201509140atl,3420.0,400791596,,7,7,-177.0,159.0,-3.5,100.0,-110.0,55.0,-106.0,-104.0,False,dome,fieldturf,,,ATL00,Georgia Dome,,Georgia Dome
2015_02_DEN_KC,2015,REG,2,2015-09-17,Thursday,20:25,DEN,KC,31,24,Home,-7,55,False,2015091700,56519,,201509170kan,3422.0,400791624,,4,4,146.0,-162.0,3.0,102.0,-113.0,42.0,100.0,-110.0,True,outdoors,grass,87.0,13.0,KAN00,Arrowhead Stadium,,Arrowhead Stadium
2015_02_ARI_CHI,2015,REG,2,2015-09-20,Sunday,13:00,ARI,CHI,48,23,Home,-25,71,False,2015092006,56522,,201509200chi,3425.0,400791661,,7,7,-119.0,108.0,-2.0,-103.0,-107.0,45.5,-105.0,-105.0,False,outdoors,grass,70.0,6.0,CHI98,Soldier Field,,Soldier Field
2015_02_ATL_NYG,2015,REG,2,2015-09-20,Sunday,13:00,ATL,NYG,24,20,Home,-4,44,False,2015092004,56527,,201509200nyg,3427.0,400791672,,6,7,111.0,-123.0,2.0,-103.0,-107.0,49.5,-107.0,-103.0,False,outdoors,fieldturf,73.0,9.0,NYC01,MetLife Stadium,,MetLife Stadium
2015_02_BAL_OAK,2015,REG,2,2015-09-20,Sunday,16:05,BAL,OAK,33,37,Home,4,70,False,2015092010,56531,,201509200rai,3433.0,400791702,,7,7,-254.0,226.0,-6.0,-114.0,103.0,42.0,-104.0,-106.0,False,outdoors,grass,80.0,8.0,OAK00,O.co Coliseum,,O.co Coliseum
2015_02_DAL_PHI,2015,REG,2,2015-09-20,Sunday,16:25,DAL,PHI,20,10,Home,-10,30,False,2015092012,56532,,201509200phi,3435.0,400791705,,7,6,252.0,-285.0,7.0,-110.0,100.0,53.0,-104.0,-106.0,True,outdoors,grass,77.0,15.0,PHI00,Lincoln Financial Field,,Lincoln Financial Field
2015_02_DET_MIN,2015,REG,2,2015-09-20,Sunday,13:00,DET,MIN,16,26,Home,10,42,False,2015092007,56525,,201509200min,3423.0,400791638,,7,6,129.0,-143.0,2.5,104.0,-115.0,44.0,-105.0,-105.0,True,outdoors,fieldturf,67.0,0.0,MIN98,TCF Bank Stadium,,TCF Bank Stadium
2015_02_HOU_CAR,2015,REG,2,2015-09-20,Sunday,13:00,HOU,CAR,17,24,Home,7,41,False,2015092000,56521,,201509200car,3431.0,400791628,,7,7,129.0,-143.0,3.0,-117.0,106.0,41.0,-108.0,-102.0,False,outdoors,grass,88.0,6.0,CAR00,Bank of America Stadium,,Bank of America Stadium
2015_02_MIA_JAX,2015,REG,2,2015-09-20,Sunday,16:05,MIA,JAX,20,23,Home,3,43,False,2015092011,56530,,201509200jax,3434.0,400791680,,7,7,-230.0,205.0,-5.0,-110.0,100.0,42.5,-105.0,-105.0,False,outdoors,grass,87.0,5.0,JAX00,EverBank Field,,EverBank Field
2015_02_NE_BUF,2015,REG,2,2015-09-20,Sunday,13:00,NE,BUF,40,32,Home,-8,72,False,2015092001,56520,,201509200buf,3428.0,400791664,,10,7,112.0,-124.0,2.0,-103.0,-107.0,45.0,-105.0,-105.0,True,outdoors,a_turf,62.0,7.0,BUF00,Ralph Wilson Stadium,,Ralph Wilson Stadium
2015_02_SD_CIN,2015,REG,2,2015-09-20,Sunday,13:00,SD,CIN,19,24,Home,5,43,False,2015092002,56523,,201509200cin,3426.0,400791666,,7,7,156.0,-173.0,3.5,-110.0,100.0,47.5,-108.0,-102.0,False,outdoors,fieldturf,69.0,6.0,CIN00,Paul Brown Stadium,,Paul Brown Stadium
2015_02_SEA_GB,2015,REG,2,2015-09-20,Sunday,20:30,SEA,GB,17,27,Home,10,44,False,2015092013,56533,,201509200gnb,3436.0,400791708,,7,7,166.0,-185.0,3.5,-109.0,-101.0,49.0,-104.0,-106.0,False,outdoors,grass,62.0,9.0,GNB00,Lambeau Field,,Lambeau Field
2015_02_SF_PIT,2015,REG,2,2015-09-20,Sunday,13:00,SF,PIT,18,43,Home,25,61,False,2015092009,56528,,201509200pit,3429.0,400791630,,6,10,220.0,-247.0,6.0,-107.0,-103.0,46.0,-105.0,-105.0,False,outdoors,grass,66.0,10.0,PIT00,Heinz Field,,Heinz Field
2015_02_STL_WAS,2015,REG,2,2015-09-20,Sunday,13:00,STL,WAS,10,24,Home,14,34,False,2015092005,56529,,201509200was,3430.0,400791675,,7,7,-177.0,159.0,-3.0,-120.0,109.0,41.0,-109.0,-101.0,False,outdoors,grass,72.0,9.0,WAS00,FedExField,,FedExField
2015_02_TB_NO,2015,REG,2,2015-09-20,Sunday,13:00,TB,NO,26,19,Home,-7,45,False,2015092008,56526,,201509200nor,3424.0,400791634,,7,7,354.0,-410.0,9.5,-110.0,100.0,47.0,-101.0,-109.0,True,dome,sportturf,,,NOR00,Mercedes-Benz Superdome,,Mercedes-Benz Superdome
2015_02_TEN_CLE,2015,REG,2,2015-09-20,Sunday,13:00,TEN,CLE,14,28,Home,14,42,False,2015092003,56524,,201509200cle,3432.0,400791669,,7,7,102.0,-113.0,1.0,-105.0,-105.0,41.0,100.0,-110.0,False,outdoors,grass,64.0,12.0,CLE00,FirstEnergy Stadium,,FirstEnergy Stadium
2015_02_NYJ_IND,2015,REG,2,2015-09-21,Monday,20:30,NYJ,IND,20,7,Home,-13,27,False,2015092100,56534,,201509210clt,3437.0,400791711,,8,8,214.0,-240.0,6.0,-108.0,-102.0,45.5,-102.0,-108.0,False,closed,fieldturf,,,IND00,Lucas Oil Stadium,,Lucas Oil Stadium
2015_03_WAS_NYG,2015,REG,3,2015-09-24,Thursday,20:25,WAS,NYG,21,32,Home,11,53,False,2015092400,56535,,201509240nyg,3438.0,400791484,,4,4,151.0,-167.0,3.0,104.0,-115.0,45.0,-101.0,-109.0,True,outdoors,fieldturf,71.0,4.0,NYC01,MetLife Stadium,,MetLife Stadium
2015_03_ATL_DAL,2015,REG,3,2015-09-27,Sunday,13:00,ATL,DAL,39,28,Home,-11,67,False,2015092700,56539,,201509270dal,3442.0,400791491,,7,7,104.0,-115.0,1.0,-102.0,-108.0,43.5,-107.0,-103.0,False,closed,matrixturf,,,DAL00,AT&T Stadium,,AT&T Stadium
2015_03_BUF_MIA,2015,REG,3,2015-09-27,Sunday,16:25,BUF,MIA,41,14,Home,-27,55,False,2015092712,56547,,201509270mia,3451.0,400791623,,7,7,-103.0,-107.0,1.0,-110.0,100.0,43.5,-107.0,-103.0,True,outdoors,grass,87.0,6.0,MIA00,Sun Life Stadium,,Sun Life Stadium
2015_03_CHI_SEA,2015,REG,3,2015-09-27,Sunday,16:25,CHI,SEA,0,26,Home,26,26,False,2015092711,56548,,201509270sea,3450.0,400791626,,7,7,944.0,-1300.0,16.5,-110.0,100.0,43.5,-103.0,-107.0,False,outdoors,fieldturf,60.0,5.0,SEA00,CenturyLink Field,,CenturyLink Field
2015_03_CIN_BAL,2015,REG,3,2015-09-27,Sunday,13:00,CIN,BAL,28,24,Home,-4,52,False,2015092707,56536,,201509270rav,3446.0,400791546,,7,7,125.0,-138.0,2.5,104.0,-115.0,45.5,-105.0,-105.0,True,outdoors,sportturf,70.0,12.0,BAL00,M&T Bank Stadium,,M&T Bank Stadium
2015_03_DEN_DET,2015,REG,3,2015-09-27,Sunday,20:30,DEN,DET,24,12,Home,-12,36,False,2015092713,56549,,201509270det,3452.0,400791631,,10,7,-138.0,125.0,-3.0,108.0,-119.0,45.0,-105.0,-105.0,False,dome,fieldturf,,,DET00,Ford Field,,Ford Field
2015_03_IND_TEN,2015,REG,3,2015-09-27,Sunday,13:00,IND,TEN,35,33,Home,-2,68,False,2015092709,56545,,201509270oti,3439.0,400791496,,6,7,-173.0,156.0,-3.0,-123.0,111.0,46.5,-102.0,-108.0,True,outdoors,grass,74.0,3.0,NAS00,Nissan Stadium,,Nissan Stadium
2015_03_JAX_NE,2015,REG,3,2015-09-27,Sunday,13:00,JAX,NE,17,51,Home,34,68,False,2015092706,56542,,201509270nwe,3447.0,400791553,,7,7,944.0,-1300.0,14.5,-108.0,-102.0,48.5,-102.0,-108.0,False,outdoors,fieldturf,68.0,6.0,BOS00,Gillette Stadium,,Gillette Stadium
2015_03_NO_CAR,2015,REG,3,2015-09-27,Sunday,13:00,NO,CAR,22,27,Home,5,49,False,2015092701,56537,,201509270car,3444.0,400791557,,7,7,346.0,-400.0,10.0,-113.0,102.0,43.0,-103.0,-107.0,True,outdoors,grass,69.0,9.0,CAR00,Bank of America Stadium,,Bank of America Stadium
2015_03_OAK_CLE,2015,REG,3,2015-09-27,Sunday,13:00,OAK,CLE,27,20,Home,-7,47,False,2015092708,56538,,201509270cle,3445.0,400791500,,7,7,159.0,-177.0,3.5,-108.0,-102.0,43.5,-108.0,-102.0,False,outdoors,grass,75.0,16.0,CLE00,FirstEnergy Stadium,,FirstEnergy Stadium
2015_03_PHI_NYJ,2015,REG,3,2015-09-27,Sunday,13:00,PHI,NYJ,24,17,Home,-7,41,False,2015092702,56543,,201509270nyj,3448.0,400791583,,7,6,146.0,-162.0,3.0,102.0,-113.0,47.0,-105.0,-105.0,False,outdoors,fieldturf,66.0,7.0,NYC01,MetLife Stadium,,MetLife Stadium
2015_03_PIT_STL,2015,REG,3,2015-09-27,Sunday,13:00,PIT,STL,12,6,Home,-6,18,False,2015092705,56544,,201509270ram,3440.0,400791594,,7,7,111.0,-123.0,1.5,-102.0,-108.0,48.5,-102.0,-108.0,False,dome,astroplay,,,STL00,Edward Jones Dome,,Edward Jones Dome
2015_03_SD_MIN,2015,REG,3,2015-09-27,Sunday,13:00,SD,MIN,14,31,Home,17,45,False,2015092704,56541,,201509270min,3441.0,400791592,,7,7,111.0,-123.0,2.5,-110.0,100.0,45.5,-105.0,-105.0,False,outdoors,fieldturf,75.0,12.0,MIN98,TCF Bank Stadium,,TCF Bank Stadium
2015_03_SF_ARI,2015,REG,3,2015-09-27,Sunday,16:05,SF,ARI,7,47,Home,40,54,False,2015092710,56546,,201509270crd,3449.0,400791597,,7,7,265.0,-301.0,7.0,-109.0,-101.0,45.0,-102.0,-108.0,True,closed,grass,,,PHO00,University of Phoenix Stadium,,University of Phoenix Stadium
2015_03_TB_HOU,2015,REG,3,2015-09-27,Sunday,13:00,TB,HOU,9,19,Home,10,28,False,2015092703,56540,,201509270htx,3443.0,400791589,,7,7,225.0,-253.0,6.0,-105.0,-105.0,41.0,102.0,-113.0,False,closed,fieldturf,,,HOU00,NRG Stadium,,NRG Stadium
2015_03_KC_GB,2015,REG,3,2015-09-28,Monday,20:30,KC,GB,28,38,Home,10,66,False,2015092800,56550,,201509280gnb,3453.0,400791635,,11,8,201.0,-225.0,4.5,-101.0,-109.0,47.0,-108.0,-102.0,False,outdoors,grass,67.0,5.0,GNB00,Lambeau Field,,Lambeau Field
2015_04_BAL_PIT,2015,REG,4,2015-10-01,Thursday,20:25,BAL,PIT,23,20,Home,-3,43,True,2015100100,56551,,201510010pit,3454.0,400791662,,4,4,-145.0,131.0,-3.0,106.0,-117.0,44.0,100.0,-110.0,True,outdoors,grass,63.0,8.0,PIT00,Heinz Field,,Heinz Field
2015_04_CAR_TB,2015,REG,4,2015-10-04,Sunday,13:00,CAR,TB,37,23,Home,-14,60,False,2015100406,56558,,201510040tam,3460.0,400791701,,7,7,-145.0,131.0,-3.0,100.0,-110.0,40.0,-110.0,-100.0,True,outdoors,grass,74.0,5.0,TAM00,Raymond James Stadium,,Raymond James Stadium
2015_04_CLE_SD,2015,REG,4,2015-10-04,Sunday,16:05,CLE,SD,27,30,Home,3,57,False,2015100408,56560,,201510040sdg,3462.0,400791714,,7,7,205.0,-230.0,4.5,100.0,-110.0,44.5,100.0,-110.0,False,outdoors,grass,68.0,11.0,SDG00,Qualcomm Stadium,,Qualcomm Stadium
2015_04_DAL_NO,2015,REG,4,2015-10-04,Sunday,20:30,DAL,NO,20,26,Home,6,46,True,2015100412,56564,,201510040nor,3467.0,400791720,,7,7,129.0,-143.0,3.0,-117.0,106.0,48.0,-107.0,-103.0,False,dome,sportturf,,,NOR00,Mercedes-Benz Superdome,,Mercedes-Benz Superdome
2015_04_GB_SF,2015,REG,4,2015-10-04,Sunday,16:25,GB,SF,17,3,Home,-14,20,False,2015100409,56563,,201510040sfo,3463.0,400791716,,6,7,-320.0,281.0,-7.5,102.0,-113.0,48.0,-103.0,-107.0,False,outdoors,grass,74.0,5.0,SFO01,Levi's Stadium,,Levi's Stadium
2015_04_HOU_ATL,2015,REG,4,2015-10-04,Sunday,13:00,HOU,ATL,21,48,Home,27,69,False,2015100402,56553,,201510040atl,3458.0,400791709,,7,7,181.0,-202.0,4.0,-108.0,-102.0,47.5,-110.0,100.0,False,dome,fieldturf,,,ATL00,Georgia Dome,,Georgia Dome
2015_04_JAX_IND,2015,REG,4,2015-10-04,Sunday,13:00,JAX,IND,13,16,Home,3,29,True,2015100404,56557,,201510040clt,3457.0,400791671,,7,7,179.0,-199.0,4.0,100.0,-110.0,43.0,-108.0,-102.0,True,open,fieldturf,,,IND00,Lucas Oil Stadium,,Lucas Oil Stadium
2015_04_KC_CIN,2015,REG,4,2015-10-04,Sunday,13:00,KC,CIN,21,36,Home,15,57,False,2015100403,56556,,201510040cin,3456.0,400791712,,6,7,159.0,-177.0,3.5,-115.0,104.0,45.0,-103.0,-107.0,False,outdoors,fieldturf,68.0,5.0,CIN00,Paul Brown Stadium,,Paul Brown Stadium
2015_04_MIN_DEN,2015,REG,4,2015-10-04,Sunday,16:25,MIN,DEN,20,23,Home,3,43,False,2015100411,56562,,201510040den,3465.0,400791719,,7,7,253.0,-286.0,7.0,-117.0,106.0,43.5,-102.0,-108.0,False,outdoors,grass,61.0,9.0,DEN00,Sports Authority Field at Mile High,,Sports Authority Field at Mile High
2015_04_NYG_BUF,2015,REG,4,2015-10-04,Sunday,13:00,NYG,BUF,24,10,Home,-14,34,False,2015100407,56554,,201510040buf,3459.0,400791678,,10,7,216.0,-242.0,6.0,-105.0,-105.0,46.5,-103.0,-107.0,False,outdoors,a_turf,60.0,8.0,BUF00,Ralph Wilson Stadium,,Ralph Wilson Stadium
2015_04_NYJ_MIA,2015,REG,4,2015-10-04,Sunday,09:30,NYJ,MIA,27,14,Neutral,-13,41,False,2015100400,56552,,201510040mia,3466.0,400761514,,7,7,-134.0,121.0,-2.5,-116.0,105.0,42.0,-110.0,100.0,True,outdoors,grass,59.0,5.0,LON00,Wembley Stadium,,Wembley Stadium
2015_04_OAK_CHI,2015,REG,4,2015-10-04,Sunday,13:00,OAK,CHI,20,22,Home,2,42,False,2015100401,56555,,201510040chi,3455.0,400791706,,7,7,-177.0,159.0,-3.0,-125.0,113.0,44.5,101.0,-111.0,False,outdoors,grass,55.0,12.0,CHI98,Soldier Field,,Soldier Field
2015_04_PHI_WAS,2015,REG,4,2015-10-04,Sunday,13:00,PHI,WAS,20,23,Home,3,43,False,2015100405,56559,,201510040was,3461.0,400791704,,7,10,-149.0,135.0,-3.0,102.0,-113.0,46.0,109.0,-120.0,True,outdoors,grass,58.0,13.0,WAS00,FedExField,,FedExField
2015_04_STL_ARI,2015,REG,4,2015-10-04,Sunday,16:25,STL,ARI,24,22,Home,-2,46,False,2015100410,56561,,201510040crd,3464.0,400791718,,7,7,252.0,-285.0,7.0,-115.0,104.0,43.5,-110.0,100.0,True,closed,grass,,,PHO00,University of Phoenix Stadium,,University of Phoenix Stadium
2015_04_DET_SEA,2015,REG,4,2015-10-05,Monday,20:30,DET,SEA,10,13,Home,3,23,False,2015100500,56565,,201510050sea,3468.0,400791741,,8,8,400.0,-470.0,10.0,-113.0,102.0,43.0,-103.0,-107.0,False,outdoors,fieldturf,74.0,8.0,SEA00,CenturyLink Field,,CenturyLink Field
2015_05_IND_HOU,2015,REG,5,2015-10-08,Thursday,20:25,IND,HOU,27,20,Home,-7,47,False,2015100800,56566,,201510080htx,3469.0,400791487,,4,4,187.0,-209.0,4.5,-111.0,101.0,40.5,-111.0,101.0,True,closed,fieldturf,,,HOU00,NRG Stadium,,NRG Stadium
2015_05_ARI_DET,2015,REG,5,2015-10-11,Sunday,16:05,ARI,DET,42,17,Home,-25,59,False,2015101108,56575,,201510110det,3480.0,400791554,,7,6,-202.0,181.0,-4.5,-105.0,-105.0,46.0,-106.0,-104.0,False,dome,fieldturf,,,DET00,Ford Field,,Ford Field
2015_05_BUF_TEN,2015,REG,5,2015-10-11,Sunday,13:00,BUF,TEN,14,13,Home,-1,27,False,2015101106,56574,,201510110oti,3471.0,400791551,,7,14,100.0,-110.0,1.0,-107.0,-103.0,43.0,-105.0,-105.0,False,outdoors,grass,67.0,5.0,NAS00,Nissan Stadium,,Nissan Stadium
2015_05_CHI_KC,2015,REG,5,2015-10-11,Sunday,13:00,CHI,KC,18,17,Home,-1,35,False,2015101101,56571,,201510110kan,3472.0,400791488,,7,7,361.0,-420.0,10.0,-115.0,104.0,44.0,-105.0,-105.0,False,outdoors,grass,72.0,10.0,KAN00,Arrowhead Stadium,,Arrowhead Stadium
2015_05_CLE_BAL,2015,REG,5,2015-10-11,Sunday,13:00,CLE,BAL,33,30,Home,-3,63,True,2015101105,56568,,201510110rav,3477.0,400791545,,7,10,227.0,-255.0,6.0,100.0,-110.0,43.0,-105.0,-105.0,True,outdoors,sportturf,65.0,2.0,BAL00,M&T Bank Stadium,,M&T Bank Stadium
2015_05_DEN_OAK,2015,REG,5,2015-10-11,Sunday,16:25,DEN,OAK,16,10,Home,-6,26,False,2015101110,56577,,201510110rai,3478.0,400791560,,7,7,-225.0,201.0,-5.0,-107.0,-103.0,44.5,100.0,-110.0,True,outdoors,grass,72.0,10.0,OAK00,O.co Coliseum,,O.co Coliseum
2015_05_JAX_TB,2015,REG,5,2015-10-11,Sunday,13:00,JAX,TB,31,38,Home,7,69,False,2015101104,56573,,201510110tam,3473.0,400791498,,7,7,104.0,-115.0,1.0,-103.0,-107.0,41.0,-110.0,100.0,False,outdoors,grass,84.0,9.0,TAM00,Raymond James Stadium,,Raymond James Stadium
2015_05_NE_DAL,2015,REG,5,2015-10-11,Sunday,16:25,NE,DAL,30,6,Home,-24,36,False,2015101109,56576,,201510110dal,3479.0,400791559,,14,7,-350.0,305.0,-8.0,-108.0,-102.0,51.0,-105.0,-105.0,False,closed,matrixturf,,,DAL00,AT&T Stadium,,AT&T Stadium
2015_05_NO_PHI,2015,REG,5,2015-10-11,Sunday,13:00,NO,PHI,17,39,Home,22,56,False,2015101100,56572,,201510110phi,3474.0,400791542,,7,7,245.0,-277.0,6.5,105.0,-116.0,49.5,-110.0,100.0,False,outdoors,grass,67.0,6.0,PHI00,Lincoln Financial Field,,Lincoln Financial Field
2015_05_SEA_CIN,2015,REG,5,2015-10-11,Sunday,13:00,SEA,CIN,24,27,Home,3,51,True,2015101102,56569,,201510110cin,3476.0,400791492,,6,7,131.0,-145.0,3.0,-109.0,-101.0,44.5,100.0,-110.0,False,outdoors,fieldturf,66.0,3.0,CIN00,Paul Brown Stadium,,Paul Brown Stadium
2015_05_SF_NYG,2015,REG,5,2015-10-11,Sunday,20:30,SF,NYG,27,30,Home,3,57,False,2015101111,56578,,201510110nyg,3481.0,400791584,,7,7,305.0,-350.0,7.5,-105.0,-105.0,43.5,-110.0,100.0,False,outdoors,fieldturf,61.0,4.0,NYC01,MetLife Stadium,,MetLife Stadium
2015_05_STL_GB,2015,REG,5,2015-10-11,Sunday,13:00,STL,GB,10,24,Home,14,34,False,2015101107,56570,,201510110gnb,3470.0,400791548,,7,7,322.0,-370.0,8.5,-110.0,100.0,45.0,-110.0,100.0,False,outdoors,grass,67.0,14.0,GNB00,Lambeau Field,,Lambeau Field
2015_05_WAS_ATL,2015,REG,5,2015-10-11,Sunday,13:00,WAS,ATL,19,25,Home,6,44,True,2015101103,56567,,201510110atl,3475.0,400791495,,7,7,285.0,-325.0,7.5,-120.0,109.0,48.5,-106.0,-104.0,False,dome,fieldturf,,,ATL00,Georgia Dome,,Georgia Dome
2015_05_PIT_SD,2015,REG,5,2015-10-12,Monday,20:30,PIT,SD,24,20,Home,-4,44,False,2015101200,56579,,201510120sdg,3482.0,400791588,,11,8,186.0,-208.0,4.0,-106.0,-104.0,45.5,-104.0,-106.0,False,outdoors,grass,93.0,10.0,SDG00,Qualcomm Stadium,,Qualcomm Stadium
2015_06_ATL_NO,2015,REG,6,2015-10-15,Thursday,20:25,ATL,NO,21,31,Home,10,52,False,2015101500,56580,,201510150nor,3483.0,400791593,,4,4,-148.0,134.0,-3.0,100.0,-110.0,52.0,-107.0,-103.0,True,dome,sportturf,,,NOR00,Mercedes-Benz Superdome,,Mercedes-Benz Superdome
2015_06_ARI_PIT,2015,REG,6,2015-10-18,Sunday,13:00,ARI,PIT,13,25,Home,12,38,False,2015101802,56587,,201510180pit,3486.0,400791621,,7,6,-230.0,205.0,-5.5,-102.0,-108.0,45.0,-109.0,-101.0,False,outdoors,grass,45.0,12.0,PIT00,Heinz Field,,Heinz Field
2015_06_BAL_SF,2015,REG,6,2015-10-18,Sunday,16:25,BAL,SF,20,25,Home,5,45,False,2015101810,56591,,201510180sfo,3493.0,400791670,,7,7,-139.0,126.0,-2.5,-116.0,105.0,43.5,-105.0,-105.0,False,outdoors,grass,69.0,7.0,SFO01,Levi's Stadium,,Levi's Stadium
2015_06_CAR_SEA,2015,REG,6,2015-10-18,Sunday,16:05,CAR,SEA,27,23,Home,-4,50,False,2015101808,56589,,201510180sea,3492.0,400791663,,14,7,270.0,-307.0,7.0,-105.0,-105.0,41.0,-106.0,-104.0,False,outdoors,fieldturf,61.0,5.0,SEA00,CenturyLink Field,,CenturyLink Field
2015_06_CHI_DET,2015,REG,6,2015-10-18,Sunday,13:00,CHI,DET,34,37,Home,3,71,True,2015101800,56583,,201510180det,3491.0,400791629,,7,7,181.0,-202.0,3.5,102.0,-113.0,45.0,-103.0,-107.0,True,dome,fieldturf,,,DET00,Ford Field,,Ford Field
2015_06_CIN_BUF,2015,REG,6,2015-10-18,Sunday,13:00,CIN,BUF,34,21,Home,-13,55,False,2015101804,56581,,201510180buf,3490.0,400791627,,7,7,-156.0,141.0,-3.0,-109.0,-101.0,42.5,-110.0,100.0,False,outdoors,a_turf,40.0,4.0,BUF00,Ralph Wilson Stadium,,Ralph Wilson Stadium
